id_seguridad,fecha,comuna,tipo_delito,sector,cantidad_casos,gravedad,edad_involucrado,codigo_temp_x,observacion_manual,id_old
304.0,16/08/2025,ovalle,robo,Rural,2.0,ALTA,47.0,TMP-001,revisar,206786
305.0,Nov-06-2025,la serena,Accidente,centro,13.0,baja,42.0,,revisar,692019
306.0,20/06/2024,Salamanca,Violencia,Rural,19.0,Baja,30.0,,revisar,316945
307.0,Apr-10-2024,illapel,,Sur,1.0,Alta,51.0,TMP-001,,930584
308.0,Jul-29-2025,LaSerena,robo,,"11,0",Media,31.0,,,30716
309.0,2024/07/12,LaSerena,Violencia,Centro,12.0,,55.0,ERROR,,366265
310.0,,illapel,Hurto,,9.0,,16.0,,,295666
311.0,2024/07/08,LA SERENA,,NORTE,12.0,,50.0,,dato ingresado manualmente,577682
312.0,Feb-06-2025,Ovalle,Robo,Sur,17.0,,22.0,,revisar,305324
313.0,04/07/2025,VICUÑA,Violencia,,17.0,ALTA,53.0,ERROR,revisar,919850
314.0,2024-09-11,vicuna,Robo,Norte,15.0,Alta,60.0,,,237792
315.0,21/01/2025,Coquimbo,,NORTE,9.0,Baja,43.0,,revisar,983929
316.0,2025/06/13,La Serena,Violencia,centro,14.0,,39.0,TMP-001,dato ingresado manualmente,506578
317.0,Jul-02-2024,La Serena,Violencia,Centro,13.0,Alta,51.0,TMP-001,sin validar,355643
318.0,04/08/2025,Vicuña,Violencia,Norte,12.0,Alta,35.0,,dato ingresado manualmente,857506
319.0,2025-06-19,coquimbo,Accidente,Norte,8.0,Alta,"56,0",TMP-001,dato ingresado manualmente,106953
320.0,,vicuna,Robo,NORTE,6.0,alta,33.0,TMP-002,dato ingresado manualmente,576204
321.0,,Andacollo,Robo,Centro,8.0,Alta,64.0,ERROR,revisar,695359
322.0,28/12/2024,Salamanca,Robo,Sur,1.0,Baja,37.0,TMP-001,dato ingresado manualmente,270503
323.0,Nov-23-2025,ovalle,,,10.0,,22.0,ERROR,revisar,263660
324.0,25/07/2025,LaSerena,Robo,,3.0,Media,16.0,ERROR,sin validar,159376
325.0,2024/02/02,Vicuña,Accidente,centro,9.0,,19.0,ERROR,sin validar,517207
326.0,Jun-21-2025,La Serena,Hurto,Centro,7.0,Alta,54.0,TMP-001,dato ingresado manualmente,841261
327.0,2024/05/27,Andacollo,Accidente,Norte,19.0,baja,14.0,TMP-002,ok,783739
328.0,2025/02/23,monte patria,Robo, Sur ,9.0,Media,16.0,,dato ingresado manualmente,739815
329.0,2024-08-17,illapel,robo,Rural,7.0,Baja,24.0,TMP-002,ok,352199
,21/09/2025,illapel,accidente,Rural,5.0,Alta,25.0,TMP-002,,773237
331.0,2024-09-19,LA SERENA,Accidente,NORTE,1.0,Media,43.0,,,921399
332.0,Jul-20-2025,monte patria,,NORTE,1.0,Baja,42.0,,ok,953186
333.0,08/01/2024,Vicuña,Robo,Sur,11.0,ALTA,53.0,,revisar,885330
334.0,2025/09/08,Coquimbo,robo,NORTE,15.0,Alta,36.0,,sin validar,526362
335.0,14/12/2025,COQUIMBO,Hurto,Centro,11.0,Baja,55.0,TMP-002,,266515
336.0,12/11/2025,Salamanca,Accidente,Norte,7.0,Baja,65.0,,,877559
337.0,03/06/2024,Illapel,Accidente,centro,2.0,Alta,51.0,,ok,790480
338.0,2024-11-20,Montepatria,Violencia,NORTE,19.0,Baja,39.0,TMP-001,,909631
339.0,2024-07-13,Monte Patria,,Sur,19.0,baja,,TMP-002,ok,330432
340.0,2024-11-29,LA SERENA,robo,Rural,18.0,,"48,0",TMP-001,,641215
341.0,Apr-24-2024,OVALLE,Fraude,NORTE,,baja,"68,0",TMP-001,dato ingresado manualmente,776025
342.0,29/04/2024,Coquimbo,robo,Centro,1.0,baja,62.0,,,252635
343.0,2025-08-06,LA SERENA,Robo,,16.0,,"14,0",TMP-002,ok,795331
344.0,2025-06-09,la serena,,centro,"17,0",,41.0,,,745311
345.0,,Salamanca,Hurto,Sur,4.0,,"58,0",ERROR,dato ingresado manualmente,721396
346.0,2025-02-16,SALAMANCA,,,7.0,ALTA,20.0,,revisar,546082
347.0,2024/08/31,Ovalle,,NORTE,4.0,baja,17.0,ERROR,,948614
,2024/12/24,SALAMANCA,,,16.0,Alta,nan,,dato ingresado manualmente,13128
349.0,,Ovalle,Hurto,Rural,13.0,baja,20.0,,revisar,166431
350.0,2024-04-08,Serena,,centro,11.0,Media,24.0,,,734516
351.0,2025-05-21,VICUÑA,Violencia,,14.0,ALTA,14.0,TMP-002,,834464
352.0,06/06/2024,Serena,Fraude,Rural,"16,0",,19.0,ERROR,,79401
353.0,23/08/2024,coquimbo,Violencia,centro,7.0,ALTA,,TMP-002,ok,610628
354.0,27/10/2024,Salamanca,Fraude,Centro,15.0,nan,,,revisar,178840
355.0,,Vicuña,Violencia,Rural,5.0,ALTA,,,dato ingresado manualmente,208975
356.0,Sep-15-2025,LaSerena,Violencia,Sur,2.0,ALTA,41.0,ERROR,,519930
357.0,2025/10/17,vicuna,,centro,,baja,55.0,,revisar,686131
358.0,,Montepatria,Hurto,Centro,3.0,Baja,23.0,,dato ingresado manualmente,971238
359.0,2025/09/26,COQUIMBO,Fraude,,"3,0",Baja,"20,0",ERROR,,943298
360.0,2025/10/26,Coquimbo,Violencia,NORTE,19.0,Media,25.0,,revisar,115131
361.0,,LA SERENA,,NORTE,14.0,BAJA,18.0,,,661211
362.0,21/09/2024,SALAMANCA,Violencia,,19.0,Media,21.0,,ok,194237
363.0,Dec-27-2025,OVALLE,Fraude,Sur,3.0,Media,34.0,TMP-002,,799554
364.0,2025-12-05,la serena,Violencia,Centro,14.0,ALTA,44.0,ERROR,,877569
365.0,2024-10-07,LaSerena,Violencia,Norte,9.0,,49.0,ERROR,,737526
366.0,Aug-08-2025,andacollo,Robo,Norte,2.0,ALTA,,,ok,357999
367.0,sin fecha,COQUIMBO,Violencia,NORTE,19.0,,37.0,,,82342
368.0,sin fecha,coquimbo,,Rural,4.0,Media,57.0,,sin validar,31854
369.0,Oct-13-2024,coquimbo,Violencia,centro,3.0,ALTA,42.0,,revisar,697554
370.0,2025/08/18,ovalle,Accidente,Rural,7.0,baja,53.0,,,570149
371.0,2025/08/25,Coquimbo ,Robo,Centro,18.0,ALTA,34.0,ERROR,revisar,988003
372.0,05/05/2024,La Serena,Hurto,Norte,5.0,MEDIA,"51,0",TMP-002,,957617
373.0,sin fecha,Monte Patria,Violencia,Norte,18.0,,39.0,,,325997
374.0,Dec-25-2025,La Serena,Accidente,centro,12.0,Baja,45.0,TMP-002,,852534
375.0,2024/04/14,LA SERENA,robo,Norte,5.0,baja,16.0,ERROR,dato ingresado manualmente,919405
,2025/02/23,Serena,Fraude,NORTE,10.0,baja,29.0,TMP-002,,641459
377.0,sin fecha,coquimbo,Hurto,centro,6.0,baja,60.0,ERROR,ok,711867
378.0,2024-01-13,OVALLE,Hurto,centro,7.0,,30.0,TMP-002,sin validar,796994
379.0,2025-02-11,Coquimbo,Robo,Rural,18.0,Alta,28.0,ERROR,revisar,133014
,2025-07-04,La Serena,,Centro,15.0,Baja,-1.0,TMP-001,sin validar,699666
381.0,28/03/2025,OVALLE,robo,Centro,5.0,Baja,18.0,,dato ingresado manualmente,752210
382.0,,ovalle,Violencia,Rural,18.0,Media,20.0,ERROR,ok,269152
383.0,2024-03-07,Illapel,Violencia,Centro,16.0,,35.0,,sin validar,214702
384.0,08/11/2024,Coquimbo,Violencia,,5.0,,30.0,TMP-001,dato ingresado manualmente,512903
385.0,Jul-20-2025,Ovalle,FRAUDE,Sur,8.0,Baja,28.0,,revisar,523177
386.0,07/10/2025,VICUÑA,Robo,Sur,15.0,baja,64.0,TMP-002,ok,438209
387.0,2024/07/28,LA SERENA,Hurto,Centro,,Alta,38.0,,revisar,798736
388.0,,Coquimbo,Hurto,Rural,"4,0",,66.0,,ok,338773
389.0,sin fecha,Serena,robo,Centro,4.0,Alta,58.0,TMP-002,sin validar,946497
,sin fecha,illapel,Robo,rural,7.0,,41.0,,revisar,126864
391.0,2024/05/17,Ovalle,Fraude,NORTE,17.0,Baja,26.0,,dato ingresado manualmente,455026
392.0,06/04/2024,Andacollo,Violencia,NORTE,8.0,,44.0,ERROR,ok,77883
393.0,Jun-10-2024,coquimbo,robo,Sur,3.0,Media,59.0,,dato ingresado manualmente,101001
394.0,16/11/2024,Ovalle,robo,Rural,11.0,Media,28.0,TMP-001,dato ingresado manualmente,462150
395.0,sin fecha,vicuna,Violencia,,1.0,baja,51.0,ERROR,,488935
396.0,,Coquimbo,robo,NORTE,11.0,Media,21.0,TMP-002,dato ingresado manualmente,741711
397.0,2025/01/24,ovalle,Robo,Centro,,Media,50.0,TMP-002,dato ingresado manualmente,609440
398.0,2025/12/27,la serena,Hurto,Rural,9.0,Baja,63.0,ERROR,sin validar,350853
399.0,05/04/2024,Montepatria,Accidente,Rural,,baja,17.0,TMP-002,ok,396630
400.0,2024-04-22,LA SERENA,Fraude,Norte,11.0,Media,43.0,TMP-002,,666384
401.0,2024/11/25,LaSerena,Fraude,Norte,9.0,baja,19.0,TMP-002,ok,9633
402.0,sin fecha,Illapel,Accidente,Norte,17.0,ALTA,36.0,TMP-001,revisar,105246
403.0,21/06/2024,la serena,Accidente,Centro,14.0,nan,48.0,TMP-002,ok,493200
404.0,2024/07/04,SALAMANCA,fraude,Rural,5.0,,38.0,,revisar,286503
405.0,sin fecha, Ovalle ,Robo,Rural,17.0,Alta,"52,0",,sin validar,421127
406.0,,Monte Patria,,Centro,5.0,baja,31.0,ERROR,ok,725229
407.0,28/03/2024,andacollo,Fraude,Norte,1.0,ALTA,"46,0",ERROR,,95304
408.0,2025/06/25,COQUIMBO,Robo,Norte,9.0,baja,22.0,,,561610
409.0,2025/01/02,LA SERENA,Hurto,centro,10.0,,64.0,,,792836
410.0,22/09/2025,coquimbo,,,19.0,Alta,22.0,ERROR,revisar,184858
411.0,2024-02-12,Ovalle,Violencia,,12.0, ALTA ,35.0,TMP-002,ok,615601
412.0,May-26-2024,Ovalle,,NORTE,6.0,ALTA,46.0,TMP-001,,593004
413.0,Apr-04-2025,Ovalle,Accidente,,15.0,baja,20.0,ERROR,,620888
414.0,02/06/2024,COQUIMBO,,centro,,ALTA,19.0,TMP-001,revisar,588812
415.0,2025-10-15,Serena,robo,NORTE,1.0,Baja,44.0,,dato ingresado manualmente,391100
416.0,2025-08-04,Serena,Violencia,NORTE,7.0,Alta,61.0,,ok,474151
417.0,2025-10-07,COQUIMBO,,Norte,12.0,ALTA,"28,0",,revisar,468246
418.0,2024/05/03,Vicuña, Robo ,Rural,8.0,Baja,66.0,,sin validar,954346
419.0,2025-01-25,Coquimbo,robo,Sur,"9,0",ALTA,14.0,,dato ingresado manualmente,954910
420.0,Feb-20-2024, andacollo ,Fraude,centro,13.0,Media,69.0,TMP-001,sin validar,467947
421.0,03/02/2025,coquimbo,robo,Centro,,Media,59.0,ERROR,revisar,386593
422.0,Oct-21-2024,MONTE PATRIA, Accidente ,Centro,10.0,,56.0,TMP-002,sin validar,369032
423.0,2024/01/29,monte patria,Robo,centro,19.0,Media,67.0,TMP-002,,26236
424.0,11/05/2025,La Serena,robo,,17.0,Media,14.0,,revisar,575459
425.0,2024-02-15,la serena,Hurto,CENTRO,10.0,,46.0,,sin validar,242536
426.0,,la serena,Robo,Norte,2.0,,35.0,TMP-002,dato ingresado manualmente,165582
427.0,10/10/2025,Montepatria,Robo,NORTE,2.0,baja,60.0,TMP-002,,669014
428.0,sin fecha,coquimbo,,Norte,16.0,Alta,58.0,,,127997
429.0,sin fecha,SALAMANCA,Accidente,,4.0,ALTA,55.0,ERROR,dato ingresado manualmente,83575
430.0,sin fecha,Montepatria,Violencia,Sur,,ALTA,5.0,TMP-002,revisar,735421
431.0,sin fecha,La Serena,robo,Rural,7.0,Media,68.0,,,907776
432.0,13/06/2025,Illapel,Violencia,Sur,15.0,,24.0,,,921828
433.0,2024/04/25,COQUIMBO,robo,NORTE,13.0,ALTA,30.0,ERROR,,526281
434.0,2025-05-17,LaSerena,Hurto,centro,5.0,ALTA,"69,0",,,980110
435.0,Sep-24-2024,Illapel,Hurto,centro,3.0,ALTA,34.0,TMP-001,revisar,426732
436.0,,illapel,Accidente,,4.0,,29.0,,,187530
437.0,Jul-21-2024,Coquimbo ,Hurto,NORTE,10.0,ALTA,16.0,TMP-001,revisar,604627
438.0,07/02/2025,Monte Patria,Accidente,NORTE,8.0,Media,30.0,TMP-001,revisar,806242
439.0,sin fecha,Illapel,Fraude,Norte,13.0,,56.0,,dato ingresado manualmente,872312
440.0,Jul-12-2024,coquimbo,robo,Centro,5.0,baja,52.0,TMP-002,ok,980869
441.0,11/05/2025,COQUIMBO,Robo,NORTE,9.0,,63.0,,dato ingresado manualmente,298883
442.0,22/07/2024,La Serena,robo,Sur,4.0,,"31,0",TMP-001,ok,411690
443.0,sin fecha,Monte Patria,Hurto,Norte,6.0,,38.0,ERROR,,708820
,2024/12/19,la serena,Violencia,Sur,12.0,Alta,,,sin validar,636966
445.0,2024/11/09,Montepatria,Accidente,Centro,18.0,Media,40.0,,,152956
446.0,2025/11/06,andacollo,Hurto,,2.0,,24.0,,revisar,668629
447.0,2025/04/23,Coquimbo ,,Centro,17.0,Media,,,dato ingresado manualmente,554893
448.0,Jul-06-2025,Montepatria,Accidente,Rural,3.0,Media,31.0,,ok,119383
449.0,2025-09-25,Serena,Accidente,Centro,3.0,Media,24.0,ERROR,revisar,375281
450.0,,Ovalle,Violencia,Sur,5.0,nan,,,dato ingresado manualmente,371632
451.0,2025/03/14,ILLAPEL,robo,Norte,,,15.0,TMP-002,revisar,99015
452.0,Nov-25-2024,andacollo,Accidente,Rural,11.0,Media,68.0,TMP-001,dato ingresado manualmente,831114
453.0,Sep-30-2024,Illapel,,Rural,10.0,baja,"40,0",ERROR,sin validar,394277
454.0,2024/03/18,Salamanca,Violencia,,11.0,ALTA,43.0,ERROR,,970906
455.0,sin fecha,Coquimbo ,Fraude,Sur,8.0,Baja,,,,751805
456.0,25/04/2025,La Serena,accidente,,14.0,ALTA,44.0,TMP-002,sin validar,458347
457.0,2025/03/09,SALAMANCA,Robo,centro,,ALTA,44.0,ERROR,ok,417915
458.0,22/11/2025,illapel,Accidente,NORTE,16.0,baja,65.0,,revisar,888665
459.0,2025/10/19,Coquimbo , Robo ,centro,14.0,,"27,0",TMP-001,,256922
460.0,Jul-06-2025,Andacollo,robo,NORTE,10.0,Alta,,ERROR,ok,360464
461.0,2025/02/24,coquimbo ,Violencia,Centro,12.0,ALTA,39.0,,sin validar,33134
462.0,2024/04/13,Vicuña,Violencia,Centro,18.0,baja,"43,0",,revisar,935610
463.0,2024-12-25,andacollo,robo,NORTE,17.0,Media,43.0,,revisar,139717
464.0,2024/05/11,LA SERENA,,Rural,7.0,baja,20.0,,sin validar,983894
465.0,,Serena,robo,Rural,3.0,Alta,25.0,,,700005
466.0,Apr-10-2024,OVALLE,Fraude,Centro,12.0,,19.0,ERROR,sin validar,379911
467.0,,coquimbo,Violencia,NORTE,12.0,,42.0,TMP-001,,605714
468.0,Oct-31-2025,vicuna,Accidente,Centro,17.0,,43.0,,ok,767414
469.0,2025-10-25,Illapel,Robo,NORTE,1.0,baja,52.0,TMP-001,sin validar,19133
470.0,2025-10-31,Serena,,Rural,1.0,MEDIA,14.0,TMP-002,,178304
471.0,2025-04-14,Andacollo,Hurto,Sur,2.0,BAJA,43.0,TMP-001,dato ingresado manualmente,186538
472.0,2024/12/13, COQUIMBO ,Hurto,NORTE,6.0,ALTA,57.0,,dato ingresado manualmente,37741
473.0,2024-09-03,LA SERENA,Hurto,NORTE,2.0,Media,-1.0,,,783071
474.0,2025-04-28,vicuna,  ,Rural,14.0,Alta,63.0,,sin validar,673530
475.0,2024-07-01,illapel,Fraude,Norte,18.0,,57.0,TMP-002,ok,276079
476.0,sin fecha,Illapel,Violencia,,13.0,baja,24.0,ERROR,,229887
477.0,Dec-05-2025,Salamanca,,Norte,4.0, Baja ,,TMP-002,sin validar,990845
478.0,2024/09/19,LA SERENA,,centro,"12,0",,40.0,ERROR,revisar,857100
479.0,Oct-22-2024,Monte Patria,Robo,NORTE,11.0,,14.0,TMP-001,dato ingresado manualmente,684701
480.0,2025-07-03,OVALLE,robo,Centro,12.0,ALTA,,ERROR,,973283
481.0,Apr-06-2025,LaSerena,robo,NORTE,19.0,baja,68.0,,dato ingresado manualmente,185591
482.0,2024/08/09,Coquimbo,robo,Sur,8.0,,39.0,ERROR,revisar,61196
483.0,Feb-10-2025,vicuna,Robo,RURAL,2.0,,15.0,ERROR,,802008
484.0,Aug-23-2024,Andacollo,robo,NORTE,8.0,Alta,47.0,,,694087
485.0,2024-04-29,ovalle,Accidente,Centro,5.0,Baja,63.0,,sin validar,340967
,sin fecha,Vicuña,Violencia,sur,18.0,Baja,,,revisar,598637
487.0,,la serena,,Rural,16.0,Baja,22.0,TMP-002,ok,782424
488.0,2024-08-06,salamanca,Robo,centro,12.0,,50.0,,ok,377605
489.0,2024/12/15,Monte Patria,Hurto,centro,14.0,,17.0,,revisar,797473
490.0,2024/05/20,illapel,Fraude,,9.0,Baja,28.0,,dato ingresado manualmente,300296
491.0,Mar-30-2025,Montepatria,Violencia,Centro,15.0,Baja,20.0,TMP-002,sin validar,769107
492.0,sin fecha,Vicuña,Fraude,NORTE,15.0,Alta,20.0,ERROR,dato ingresado manualmente,674600
493.0,2025-05-01,Salamanca,Fraude,centro,18.0,,42.0,TMP-002,sin validar,382913
,sin fecha,coquimbo,,Norte,6.0,ALTA,23.0,TMP-001,,730748
495.0,09/01/2024,OVALLE,Accidente,centro,1.0,,42.0,,sin validar,720480
496.0,Feb-14-2024,monte patria,,,6.0,baja,29.0,ERROR,,817554
497.0,26/07/2024,montepatria,Accidente,Centro,17.0,Alta,48.0,,dato ingresado manualmente,733472
498.0,10/09/2024,Ovalle,Hurto,NORTE,5.0,,52.0,,sin validar,830821
499.0,10/03/2024,LaSerena,Violencia,Centro,11.0,,69.0,TMP-002,,804681
500.0,2025/11/06,Ovalle,Fraude,Rural,,,20.0,,revisar,91905
501.0,,Illapel,Violencia,Rural,19.0,Alta,47.0,,dato ingresado manualmente,528208
502.0,2025/04/16,La Serena,,Rural,10.0,Media,"48,0",,,896160
503.0,22/02/2024,Ovalle,Violencia,Rural,19.0,Media,54.0,,,55927
504.0,2024-02-12,Serena,Fraude,,4.0,,57.0,,ok,513209
505.0,Aug-18-2024,Salamanca,robo,Rural,1.0,Baja,55.0,TMP-001,revisar,29419
506.0,Apr-30-2024,Serena,Accidente,NORTE,13.0, Alta ,34.0,TMP-001,sin validar,46698
507.0,,Coquimbo ,Fraude,Norte,11.0,Media,37.0,,,888472
508.0,12/01/2025,ovalle,Hurto,Centro,6.0,baja,24.0,TMP-001,,414570
509.0,23/07/2024,illapel,Robo,NORTE,2.0,Media,36.0,TMP-002,dato ingresado manualmente,899689
510.0,Apr-21-2025, Montepatria ,robo,,19.0,Baja,23.0,,ok,636298
,15/04/2025,LA SERENA,Hurto,Centro,11.0,,5.0,ERROR,ok,577360
512.0,Jul-15-2024,Ovalle,robo, Rural ,17.0,Alta,38.0,,sin validar,36380
513.0,Jan-30-2024,Salamanca,Accidente,,11.0,Baja,"44,0",,,539809
514.0,2025/09/29,monte patria,Violencia,centro,16.0,Media,16.0,ERROR,revisar,444142
515.0,2025/05/09,COQUIMBO,Accidente,centro,7.0,ALTA,34.0,ERROR,,513581
516.0,,Salamanca,,centro,10.0,Media,60.0,TMP-002,,960418
517.0,sin fecha,La Serena,,Sur,9.0,Alta,49.0,,ok,807771
,sin fecha,Salamanca, Hurto ,Sur,16.0,BAJA,,,sin validar,291468
519.0,2024/07/24,La Serena,Hurto,Rural,17.0,Media,41.0,,,342430
520.0,02/05/2024,LA SERENA,robo,Rural,18.0,Baja,42.0,TMP-002,revisar,511175
521.0,2025/07/14,monte patria,Robo,Norte,8.0,Media,33.0,,sin validar,177108
522.0,2025-11-07,Vicuña,Hurto,Centro,16.0,Media,58.0,ERROR,sin validar,86782
523.0,Dec-11-2025,COQUIMBO, Fraude ,,3.0,Baja,"39,0",TMP-001,revisar,615603
524.0,2024/04/13,Illapel,Fraude,norte,,baja,57.0,,revisar,161327
525.0,,la serena,Robo,,9.0,,35.0,,,942639
526.0,Jul-11-2025,LaSerena,Hurto,Sur,16.0,baja,30.0,ERROR,ok,111900
527.0,sin fecha,Montepatria,Fraude,centro,16.0,ALTA,58.0,ERROR,,982139
528.0,2025/12/07,andacollo,,Norte,19.0,baja,56.0,TMP-002,ok,825872
529.0,2024-02-18,coquimbo ,ACCIDENTE,Centro,15.0,,50.0,,dato ingresado manualmente,288361
530.0,2024/11/25,LA SERENA,,,16.0,Baja,50.0,TMP-002,,848449
531.0,,coquimbo,Robo,Sur,4.0,,46.0,,sin validar,994909
532.0,,Serena,Violencia,Sur,7.0,Baja,33.0,ERROR,,785085
533.0,2024-08-12,Monte Patria,,Sur,19.0,ALTA,"33,0",ERROR,sin validar,159475
534.0,2024-02-01,COQUIMBO,FRAUDE,Norte,19.0,Alta,17.0,,,633948
535.0,2025-07-12,LaSerena,Violencia,Rural,14.0,ALTA,65.0,TMP-002,sin validar,18655
536.0,sin fecha,LaSerena,Fraude,Sur,18.0,Baja,5.0,ERROR,ok,497837
537.0,18/02/2025,Coquimbo ,Violencia,Norte,6.0,Baja,27.0,TMP-001,ok,119055
538.0,Nov-19-2025,Illapel,Accidente,,16.0,Alta,33.0,ERROR,sin validar,114672
539.0,2024-11-14,Andacollo,Fraude,Norte,1.0,Alta,18.0,,dato ingresado manualmente,355169
540.0,Dec-25-2025,Salamanca,Hurto,Norte,19.0,Media,23.0,,revisar,385498
541.0,2024-07-04,ovalle,,,4.0,Alta,34.0,TMP-001,ok,743264
542.0,16/06/2025,illapel,Violencia,Centro,,,26.0,TMP-002,dato ingresado manualmente,273559
543.0,2025-08-05,LA SERENA,,Rural,,ALTA,24.0,TMP-001,,383523
544.0,May-30-2024,Montepatria,Robo,Centro,5.0,ALTA,52.0,TMP-002,ok,625656
545.0,Nov-10-2025,OVALLE,Robo,Sur,,Media,66.0,,,835824
546.0,2024-05-15,andacollo,robo,Rural,17.0,,58.0,,revisar,532092
547.0,2025-10-07,LaSerena, Accidente ,,13.0,Baja,50.0,,sin validar,359099
,10/08/2025,andacollo,robo,Sur,8.0,baja,60.0,TMP-002,sin validar,414547
549.0,,andacollo,Fraude,Centro,8.0,ALTA,19.0,,ok,481656
550.0,2024-08-12,LA SERENA,Fraude,Norte,7.0,Baja,59.0,,dato ingresado manualmente,801189
551.0,Nov-22-2025, andacollo ,Robo,Sur,9.0,,57.0,ERROR,,201313
552.0,Feb-16-2024,SALAMANCA,robo,,7.0,ALTA,37.0,,revisar,70890
553.0,2025/09/15,Montepatria,Fraude,Sur,4.0,Baja,36.0,,ok,447273
554.0,2024-05-06,LA SERENA,Robo,Centro,13.0,,66.0,TMP-002,revisar,853852
555.0,sin fecha,monte patria,robo,NORTE,5.0,ALTA,45.0,ERROR,sin validar,785440
556.0,2025/12/01,Coquimbo,Fraude,NORTE,11.0,ALTA,,,sin validar,630717
557.0,Jun-05-2025,LA SERENA,Hurto,NORTE,17.0,nan,31.0,TMP-002,ok,966969
558.0,,Serena,,Centro,16.0,Alta,48.0,TMP-002,,307262
559.0,2024-05-18,OVALLE,robo,Sur,7.0,Media,49.0,,,730365
560.0,,Serena,Robo,Sur,17.0,Media,55.0,TMP-002,,572133
561.0,29/07/2025,COQUIMBO,Robo,NORTE,9.0,ALTA,43.0,TMP-001,dato ingresado manualmente,980172
562.0,,LA SERENA,Hurto,Sur,"8,0",ALTA,51.0,TMP-001,sin validar,583397
563.0,Aug-19-2025,OVALLE,Violencia,centro,13.0, Alta ,32.0,TMP-002,,323349
,,Serena,Hurto,,17.0,,17.0,,dato ingresado manualmente,462747
565.0,,Montepatria, Accidente ,NORTE,12.0,baja,24.0,TMP-001,,193117
566.0,29/11/2025,Monte Patria,,centro,2.0,Baja,34.0,,sin validar,2079
567.0,Jan-04-2024,Ovalle,Hurto,NORTE,13.0,BAJA,15.0,TMP-001,sin validar,671140
568.0,2024-11-06,LASERENA,robo,Centro,1.0,Media,43.0,TMP-002,revisar,604868
569.0,Sep-17-2025,la serena,Violencia,centro,14.0,Media,65.0,,,153969
570.0,2024/08/07,Monte Patria,robo,Centro,9.0,Alta,64.0,,,226609
,2025-01-24,coquimbo,Hurto,Rural,5.0,Baja,35.0,TMP-002,revisar,862276
572.0,2025-06-27,Coquimbo,Violencia,centro,17.0,baja,21.0,TMP-001,ok,715419
573.0,sin fecha,Serena,Robo,NORTE,9.0,baja,34.0,,revisar,357449
574.0,2025-10-10,COQUIMBO,,rural,19.0,Media,nan,,,262488
575.0,Aug-01-2024,andacollo,robo,centro,13.0,baja,55.0,,,786660
576.0,2025-04-07,COQUIMBO,,Rural,2.0,Baja,59.0,ERROR,,531421
577.0,2025-05-18,Illapel,Hurto,Centro,14.0,,36.0,ERROR,ok,479810
578.0,,ovalle,Violencia,Norte,5.0,Media,64.0,,sin validar,759694
579.0,2025-07-06,LaSerena,Accidente,,1.0,baja,19.0,TMP-001,,813652
580.0,24/12/2025,OVALLE,Fraude,,2.0,Alta,60.0,ERROR,,468744
581.0,2025-08-15,OVALLE,Violencia,centro,18.0,,50.0,,sin validar,484775
582.0,2024/05/06,Monte Patria,Hurto,Centro,2.0,,49.0,,,829504
583.0,2024/02/10,illapel,Robo,centro,3.0,,67.0,TMP-002,dato ingresado manualmente,769922
584.0,2024/11/24,COQUIMBO,Violencia,Centro,11.0,Media,48.0,,dato ingresado manualmente,388842
585.0,20/05/2024,monte patria,Accidente,,17.0,Alta,15.0,,,269177
586.0,2025/05/23,La Serena,robo,Rural,7.0,baja,42.0,,sin validar,913936
587.0,,SALAMANCA,robo,centro,2.0,ALTA,69.0,,dato ingresado manualmente,367294
588.0,2024-09-08,ovalle,Accidente,Rural,1.0,,55.0,TMP-002,,658033
589.0,2024-03-30,Coquimbo,Violencia,norte,10.0,ALTA,45.0,ERROR,,594356
590.0,2025-12-29,COQUIMBO,robo,NORTE,2.0,,35.0,,revisar,174873
591.0,2024/03/23,SALAMANCA,Hurto,Centro,16.0,Baja,32.0,ERROR,ok,304969
592.0,,monte patria,Fraude,Sur,0.0,baja,50.0,,,352604
593.0,,la serena,Violencia,Sur,10.0,baja,47.0,,ok,668051
594.0,sin fecha,la serena,,Sur,8.0,Media,29.0,,ok,332666
595.0,2025-08-04,coquimbo,Hurto,Centro,4.0,Baja,43.0,,,124647
596.0,2025-09-05,Illapel,Violencia,centro,7.0,baja,"39,0",,sin validar,892056
597.0,Dec-10-2025,vicuña,Violencia,,8.0,ALTA,29.0,TMP-002,dato ingresado manualmente,748302
598.0,2024/04/30,vicuna,robo,centro,10.0,,52.0,ERROR,dato ingresado manualmente,290456
599.0,2024/07/19,coquimbo,Robo,NORTE,3.0,Baja,19.0,,dato ingresado manualmente,391421
,22/12/2024,Illapel,,,6.0,Alta,15.0,TMP-002,,697147
601.0,Apr-05-2025,Vicuña,Violencia,Centro,14.0,Baja,38.0,,dato ingresado manualmente,646946
602.0,,ovalle,Violencia,Centro,13.0,ALTA,48.0,ERROR,revisar,853638
603.0,17/03/2024,andacollo,robo,Rural,15.0,Media,35.0,,,107470
604.0,2024/08/30,coquimbo,Accidente,Rural,19.0,,67.0,TMP-002,ok,68155
605.0,2024/05/28,Andacollo,Accidente,Rural,,baja,20.0,TMP-001,dato ingresado manualmente,449444
606.0,2024-02-29,la serena,Violencia,Rural,"7,0",Media,52.0,,revisar,370014
607.0,2024-09-19,vicuna,Violencia,NORTE,16.0,ALTA,55.0,TMP-002,sin validar,795266
